id,id2,txt
363,$sel,Sublimar o ectoplasma com pó de licho
364,$shu,Sublimar o seu sabão com chifre de unicórnio
365,$shd,Sublime HIST SAVIA com coração de deada
366,$shs,Sublimar o seu sabão com a salamandra
367,$sha,Sublimar o seu sabão com âmbar
368,$she,Sublimar sua sabedoria com as orelhas de Spriggan
369,$shh,Sublime HIST SAVIA com pêlo de santo
370,$shp,Sublimação HIST SAP COM SACO DE PORCO
371,$shl,Sublimar a savana com pó de licho
372,$tac,Falar com o Arquimago
373,$tav,CONSELHO AVIK
374,$tba,Fale com o Basílio.
375,$tbm,Falar com o marinheiro
376,$tb0,Fale com o filho
377,$tbu,Conversar com Todd Howard
378,$tma,falar com o HOMEM
379,$tr1,Examinar o TROLL
380,$tr2,Queimar Trolls
382,$tsc,Encantador de Serenas
384,$tt0,falar com o papagaio
385,$tt1,falar com o FAVIS
386,$tt2,falar com o N'Gasta
387,$tt3,falar com o SABAN
388,$tt4,falar com JAGANVIR
389,$tt5,falar com o KOTARO
390,$tt6,falar com a MAIKO
391,$tt8,falar com CLAVICUS VILE
392,$tt9,falar com o PRISONERO
393,$tta,Falar com o Encantador de Serenas
394,$ttb,falar com o BRENNAN
395,$ttd,falar com o Dreekius.
396,$tte,falar com o ERASMO
397,$ttf,falar com FALICIA
398,$ttg,falar com o Gerrick.
399,$tth,falar com Trithik
400,$tti,falar com o Iszara.
401,$ttj,falar com J'FFER
402,$ttk,falar com a KRISANDRA
403,$ttl,falar com o LAKENE
404,$ttm,falar com a MARIAH
405,$ttn,falar com o NIDAL
406,$tto,falar com o Coyle.
407,$ttp,falar com o PRNELL
408,$ttq,Falar com o TIRBINWELL
409,$tts,Falar com Siona
410,$ttt,Falar com Tobias
411,$ttu,falar URIK
412,$ttv,falar com o Vander.
413,$ttw,Falar com a mulher
414,$ttx,Falar com o Cinderela
415,$tty,Fala com Yaeli
416,$ttz,Fala com o guarda.
417,$twb,Falar com o empregado
418,$twe,Falar com um elfo
419,$twk,Falar com o KHAJIIT
420,$tww,Falar com a coisa-guano
421,$twr,Falar com o rol
422,$vs1,Falar com CLAVICUS VILE
423,$xam,Examinar âmbar
424,$xcb,Examinar a bola de cristal
425,$xdh,Examinar o coração do cedro
426,$xld,Examinar a poeira de licho
427,$xmb,VISTA DE LIVROS
428,$xob,Examinar o sangue do Orco
429,$xps,Examinar o saco do porco
430,$xse,Examinar a orelha de Spriggan
431,$xsh,Examinando o cabelo do santo
432,$xsl,Examinar a salâmandra
433,$xuh,Examinar o Chifre de um Unicornio
434,?3ac,O meu tempo é curto.
435,?3bc,Faça sentido.
436,?3cc,Sê mais preciso.
437,?4ac,"Venha, seja um desportista."
438,?4bc,O teu barulho ofende-me.
439,?4cc,"Estou confuso, meu Deus."
440,?acc,Acusado de traição
441,?ais,Iszara abandonada
442,?alc,Alquimista
444,?amg,Arquimago
445,?amu,Amuleto
446,?anm,anti-mágico
447,?apo,Desculpe.
448,?app,Aprendizagem
449,?arc,Arqueologia
450,?arg,Argonês
452,?atb,Corpo de A'tor
454,?ask,Fazer algumas perguntas.
455,?aud,Audiência com o governador
456,?bak,Voltar para Stros M'kai?
457,?bas,Basil
458,?bat,A batalha
459,?bel,Campanha
460,?bet,Aposentamento
461,?bfl,Bandeira de Empréstimo
462,?bgm,Boca grande
463,?bid,O Brennan está morto.
464,?bif,O Basil é meu amigo.
465,?bkm,Reserva para o mapa
466,?bkt,Irmão Kithral.
467,?bok,O sino está a funcionar.
468,?bmm,Voltar
469,?bms,Batalha de Stros M'Kai
470,?bod,Corpo felizmente perdido
471,?boo,Comprar livros
472,?bra,Os irmãos Arkay
473,?brb,Campanha ROTADA
475,?brg,Foras de casa
476,?brn,Irmão NIDAL
477,?bro,Irmão
478,?bsm,A batalha dos estritos M'kai
479,?brw,Brawl
480,?bsl,Onde está o Basil?
482,?bsw,Antes de quê?
483,?btd,Navio danificado
484,?bur,RITUAL FUNERAL
485,?bus,Negociações
486,?buy,Compra
489,?bye,- Adeus.
490,?by2,- Adeus.
491,?byi,Comprar objetos
492,?byl,Queimar as pernas
493,?bym,Comprar mapas
494,?byy,Ganha!
495,?cat,catatumbas
496,?car,Cartógrafo
497,?cav,Cavernas
498,?cha,Desafio para lutar
499,?chg,Cargas
500,?clg,Contactar a Liga
501,?cms,Histórias comuns
502,?cns,Constelações
503,?cnt,Contractista
504,?com,Açafrão
505,?con,Contratação
507,?cro,Coroas
508,?crt,Crendal o Ladrão
509,?cwr,Guerra Civil
510,?cur,- Que merda!
511,?cvw,Guerra Civil
514,?dam,Eu entrego-te o amuleto.
515,?dea,Oferta
516,?del,Entregar o amuleto
517,?dev,Entrega
518,?ddl,"- Não, não, não."
519,?dfy,Desafiar
520,?die,- Perdeu!
521,?dis,A EXPIRIÇÃO DOS ANÂMES
522,?dkb,Não é BÁSIL
523,?dkl,Elfo Negro
524,?dlg,Destruição da Liga
525,?dly,DREEKIUS MENTIR
526,?dod,Não morras.
527,?dog,Cão
528,?dot,Eu posso fazer isso.
529,?dra,Dragão
531,?drf,fogo de dragão
533,?drk,Maldito lagartos
534,?drt,Conto Draggin
535,?dvl,Lei Divina
536,?dwa,Anões
537,?dwg,Engrenagem anã
538,?dwl,Anões história
539,?dwr,Ruínas anãs
540,?ela,Artifactos elficos
541,?elb,Livro de Artefatos Elficos
542,?els,Barco elfico
543,?emv,VITÓRIA DO IMPÉRIO
544,?emp,Império
545,?enj,Aproveitando-o
546,?esc,escape
547,?exc,Escape das catacumbas
548,?eye,O Olho
549,?eyp,Pedaço de olho
550,?fat,O gordo.
552,?fea,PULMA
553,?fff,Alegado de FFOULKE'S
554,?fig,Luta contra o Império
555,?fij,Trabalho terminado
556,?fit,Luta
557,?fla,Bandeira
558,?flg,Encontrar a liga
559,?flh,Flora de Hammerfel
560,?flk,Flasca de Lillandril
561,?fly,Máquinas voadoras
562,?fom,Ex-proprietário
563,?for,Ancestrais
564,?fot,Anterior Susceptíveis
565,?frt,Truque de Ancestralidade
566,?fwl,FAVORES com a liga
567,?fxo,Arranjar o observatório
568,?fxd,Arranjar o Observatório
569,?gaa,Guardiões e cargos
570,?gam,Jogos de azar no covil
571,?gbl,Dar o meu sangue pela alma da minha irmã
572,?gea,Engrenagem
574,?gfl,Dar frasco pela alma da minha irmã
575,?gfm,Ouro por mapa
576,?ggd,Dar ouro pela alma da irmã
577,?gho,Fantasmas
578,?gig,Dar Engrenagem
579,?gim,Dá-me isso.
580,?gmd,DAR DETALHOS DO MAPE
581,?gmp,Dá-me o código.
582,?gmt,Membro do GRUPO JOTO
583,?gmy,Dá-me isso.
584,?gng,Não dar nada e tirar a alma da irmã de qualquer maneira
586,?gop,Palácio do Governador
587,?gov,Governador
588,?gpl,Política sindical
589,?grc,Governador Richton
590,?grm,Sala de engrenagens
591,?gsl,Dá-me a tua alma
592,?gua,"- Não, não."
593,?gui,Culpa
594,?gvl,Dar medalhão
595,?gvn,Governador
596,?gx1,Ajuda
597,?gx2,Por favor!
600,?gx5,- Cárcere!
601,?gx6,Magia!
602,?gx7,Jato de magia por favor Iszara!
604,?hea,Poção CURativa
605,?hgm,Tenho a gema.
606,?hid,Esconde-te.
607,?hil,O Hayle estava na Liga?
608,?hio,Entregar
609,?hkl,A morte de Hayle
610,?hlg,Curação
611,?hlp,Ajuda
612,?hmo,A mãe da Hayle
613,?hmp,TENHA MAPA DE PIEÇA
614,?hsg,Ajuda com a gema da alma
615,?huc,- Que se passa?
617,?hvr,Tenho o anel de voo
618,?hyk,Ajuda os Yokudan
619,?i2c,"O seu tratamento, receio, seria turvo."
620,?i5c,"Dá-nos um respiro, colega."
621,?iac,Conta-me o que sabes.
622,?ibc,"Sabes o que é o Iszara, lindo pássaro."
623,?icc,"Fala claramente, maldito mar!"
624,?idc,"Dos pássaros, és o mais sublime."
625,?ign,Ignorar
626,?iil,Iszara na Liga
627,?imb,Mensageiro de Iszara
628,?imn,Não sei.
629,?imp,Imperiais
630,?imw,Nave de guerra imperial
631,?inf,OFFERIR INFORMAÇÃO
632,?int,Interesses
633,?ips,Passará.
634,?iro,Poção de pele de ferro
635,?isf,Iszara está a salvo.
636,?ism,Iszara faleceu.
637,?iss,A alma de Iszara
638,?ist,Problemas de Izara
639,?isy,Eras amigo de Izara.
642,?ith,Acho que sabes.
643,?iwh,O Izara estava aqui.
644,?izb,Izará na batalha
645,?izp,Iszara e o Príncipe
647,?jal,Prisão
648,?jnl,Membros da Liga
649,?job,Acerca do trabalho
650,?jrg,Jaganvir e o Anel de Voo
652,?kjn,Diário de KITHRAL
653,?kmr,Saiba mais
654,?knw,Quem conhecia a Izara?
655,?kjb,Trabalho KOTARO
657,?kpa,Conservar o Amuleto
659,?lan,Paisagem
660,?las,Liga de perguntas
661,?lat,Chamar a atenção da Liga
662,?leg,Ligação
663,?lga,A Liga atacou a minha nave.
664,?lg2,Ligação
665,?lgb,Liga de rebeldes.
666,?lgh,Esconde-te da liga.
667,?lgi,Insignia da Liga
668,?lgm,Membro da Liga
669,?lgp,Liga dos Piratas
670,?lgr,Reputation da liga
671,?lho,Faróis
672,?lig,A liga foi-se.
673,?liz,Lagarto
674,?llw,Liga Guerra Perdida
675,?lok,Medalhão
676,?lol,Rapazes locais
677,?los,Acerramento
678,?lpl,Muita gente.
679,?ltr,Carta
680,?lrs,"Liga da Ruína, Stros M'kai."
681,?lrt,Últimos rituais
682,?lsa,Deixa a alma em paz.
683,?lst,Último
684,?lts,LUMES
685,?ltx,Imposto sobre o licor
686,?lvg,Sair
687,?lvs,A VIDA QUE LIDAMOS
690,?map,Mapa do frasco
691,?mar,A tua mãe está bem?
692,?mag,Mago
693,?mer,Mercante
694,?mgu,Grêmio de Magos
695,?mgx,Mágicos
696,?mlg,Conheci a Liga.
697,?mls,KM de distância
698,?mot,Mãe
699,?mpf,Mapa do frasco
700,?mps,MAPAS
701,?mys,Mistério
702,?mur,Assassinato
703,?mus,Música
705,?nct,Torre do Negromante
706,?ncy,Negromancia
707,?ndl,Não há acordo.
708,?nec,Negromante
709,?nem,Nunca mais.
710,?net,E então?
711,?nev,Nunca mais.
712,?new,Novo na cidade
714,?njb,Encontrarei o meu próprio caminho
715,?nvm,Nunca mais.
718,?not,Ainda não.
719,?npr,Não adianta resistir.
720,?nsc,Sem medo e inteligente
721,?ntl,Nacionalista
722,?nyp,Diz o teu preço
723,?nyx,Fazendo um mapa a partir do livro dos elfos
724,?obb,Obsessão
725,?obs,Observatório
726,?occ,Ocupação
727,?ofc,Por suposto.
728,?off,Oferta
729,?ofg,Oferta de presente
730,?ofl,Oferta flácida
731,?ogl,Oferta de ouro
732,?ope,Abre!
733,?oth,O que aconteceu com os outros?
734,?otr,Outros
735,?oqi,Incidente no centro histórico
736,?oqr,Casco Antigo
737,?orr,Planetário
738,?pal,Palácio
739,?pas,Password
740,?pat,Príncipe A'tor
741,?pay,Pagar
742,?pfi,Pague por ele.
743,?pha,Refúgio de Piratas
744,?pie,Peça
745,?pkc,Pequenos reis do cirodil
746,?plk,Estás a tentar a sorte.
747,?poe,Contraseira ou não
748,?pot,Poções
749,?poy,Parte de ti
750,?pra,Oração
751,?prf,TEST
752,?pri,PRINCÍPIO
753,?prk,Parque
755,?prn,Ideia absurda
756,?prr,RITUAL apropriado
757,?prv,Governador
758,?pss,Password
759,?r2c,"Agora, então, papagaio, diz-me o que sabes."
760,?r5c,As tuas penas de pedra começaram a aparecer.
761,?rac,"Belo pássaro, que já ouviste."
762,?rai,Raides
763,?rbc,O que é que disseste?
764,?rcc,Eu matei coisas menores.
765,?rdc,E se eu te pagar?
766,?rdl,Pronto para o Ressurreição
767,?rhh,Guardas Vermelhos: Seus Heróis e História
769,?rin,Anel
770,?ris,Risco
771,?rlg,Liga Inquieta
773,?rsm,Voltar para Stros M'Kai
774,?s2c,Iszara foi embora por um tempo .
775,?s5c,Estes enigmas não são realmente o meu estilo.
776,?sac,"Então, sabes que eu vivo aqui?"
777,?sbc,"Então, papagaio, queres explicar?"
778,?scc,Voltemos para Izara.
779,?scf,Algo que possa compreender
780,?sdc,Carros a vapor
781,?sec,Estou farto disto!
782,?sen,Sentinela
783,?ser,Serpente
784,?sep,Caminho da Serpente
785,?sgm,Magia da gema da alma
786,?shd,SOMBRA
787,?shl,Calçados
788,?sho,PALA
789,?sig,O Signo da Serpente
790,?sil,Silêncio.
792,?sld,Soldados mortos
793,?slg,A jóia da alma
794,?sli,Mostrar emblema da Liga
795,?sls,Barco de prata
796,?smd,Guarida do contrabandista
799,?snk,Serpente
800,?son,Canção do Passagem
801,?sol,Soldados em busca
802,?sou,Laço da alma
803,?spr,Ver Prisioneiro
805,?sri,Ver RICHTON
806,?srn,Algo nas ruínas
807,?ssh,Soldados registram a casa
808,?ssg,Canções de Serpente
809,?ssv,Eles servem-te a ti.
810,?sta,Pedras estelares
811,?std,Estudos
812,?str,Poção de Força
813,?stt,Estatua
814,?sul,ALMAS
815,?sum,Ilha Estivalia
816,?sup,Superstições
817,?swl,Ele ia gostar.
818,?sym,Símbolo
819,?tak,Tome-o.
820,?tav,Bar
821,?tbs,Subsistência ligada à tese
822,?tcr,enganar o CRENDAL
823,?tem,Templo
824,?tfm,Mudança por mapa
825,?tfx,TELESCÓPIO FIXO
827,?thf,O ladrão
828,?thr,Ameaça
829,?thv,Uma ameaça vil.
832,?tkp,Prisioneiro
833,?tks,Muito obrigado.
834,?tml,Leva-me para a Liga.
835,?tnk,Estou sempre a pensar nisso.
837,?trb,Problemas
838,?try,Tenta-me
840,?tsl,Troca a minha alma pela alma da minha irmã.
841,?tkb,O barco de Trithik
842,?trm,MAPA DO TÉXOR
843,?trl,PROBLEMAS COM A POPULAÇÃO LOCAL
844,?trs,Ajuda
845,?tol,Não lhes disse nada.
846,?tor,Antorcha
848,?ttx,Imposto do Templo
849,?tvl,As abóbadas do tesouro
851,?ufl,USO DO BALCO
852,?upc,Cabala superior
853,?vlp,Purga de VoLAG
854,?voa,Arquimago Voa
856,?vor,Anel de Voo
857,?way,Quem é você?
858,?war,guerra
859,?wat,Torre de Vigia
860,?who,Quem é que está aí?
861,?wht,O QUE quer que seja
862,?why,Porque é que estás a fazer isto?
863,?win,Terra dos Ventos
864,?wdl,Ele vai entregar o amuleto por ti.
865,?wii,Onde está o Iszara?
866,?wor,Trabalho
867,?wrr,Guerreiro
868,?wrs,A guerra no Sentinel
869,?wrx,Pior para a tua irmã.
870,?wsl,Aposto a minha alma contra a alma da minha irmã.
871,?wwt,O que é que queres?
872,?wyt,Cuide da sua língua
874,?xam,Amuleto
875,?xba,Vendas
876,?xbb,Vende com o teu sangue
877,?xbd,"""História dos anões"""
878,?xbe,"""Artifactos Elficos VIII"""
879,?xbf,"""Flor de Hammerfell"""
880,?xbk,A chave do osso
881,?xbr,"""história de um covil vermelho"""
882,?xbs,"- Não, não é."
883,?xbw,Cubo com água
884,?xcb,LARRO DE VAVO
885,?xcm,Açafrão
886,?xdg,GERAS NANOS
887,?xec,Ectoplasma
888,?xfl,BALDA DE LILLANDRIL
889,?xft,Pedaço de cana
890,?xga,MIXA DE Água PURA E ALOÉ
891,?xgb,BOLDA DE VÍTRO
892,?xgd,Ouro
893,?xge,Garrafa de vidro com elixir
894,?xgk,A chave de ouro
895,?xgm,Monóculo
896,?xgv,VÍOLA VIAL
897,?xgw,Botas de cristal com água pura
898,?xhp,Poção de Saúde
899,?xhs,HIST saliva
900,?xik,A chave da loja de Izara
901,?xim,MAPA DA ILHA
902,?xiw,Peso do ferro
903,?xj1,Diário de Izsara
904,?xkj,Diário de KITHRAL
905,?xkk,A chave do almanaque de Crisandra
906,?xlp,Saco de couro
907,?xlt,Carta
908,?xm1,Peça de mapa de Trithik
909,?xm2,Insignia da Liga
910,?xm3,Pedaço de mapa de jato
911,?xmb,Cubo
912,?xob,Sangue de Orco
913,?xpi,Poção de pele de ferro
914,?xr1,RUNA
915,?xr2,RUNA
916,?xr3,RUNA
917,?xr4,RUNA
918,?xrf,Bandeira
919,?xri,Anel de Invisibilidade
920,?xrk,Chave oxidada
921,?xrm,mapa
922,?xsb,Barco de prata
923,?xsg,A Gema da Alma
924,?xsh,PALA
925,?xsk,A chave de prata
926,?xsl,Saco de prata
927,?xsm,Leite de aranha
928,?xss,""" Alma Espada """
929,?xst,Estrela
930,?xsw,Sabre
931,?xth,Talismã
932,?xtr,Antorcha
933,?xv1,Anel de Voo
934,?yes,"Sim, eu sei."
935,?yjb,Aceito o trabalho.
936,?yly,Estás a mentir.
937,?yoc,Acampamento Yokudan
939,?yol,O rapaz Yokudan
940,?yos,yokudanos
941,?ysc,Assustado mas pronto
942,?yud,Você esteve em Den
943,?vqa,Qual é a porta certa?
944,?vqb,Qual é a porta errada?
945,?vqc,O que é que a guarda mente?
946,?vqd,É o guarda que mente?
947,?vqe,É o guarda que está a mentir?
948,?vqf,CLAVICUS VILE está a mentir?
949,?vqg,Qual porta é a correta?
950,?vqh,Que porta dirá o cão que é a correta?
